揭	jiē	gjet	gȷet	 lift, raise	633328
署	shǔ	dzyoH	dz̯ò	 to place; position	635196
怪	guài	kweajH	kwèaȷ	 extraordinary	635217
謝	xiè	zjaeH	zȷàe	 decline, renounce	635243
倦	juàn	gjwenH	gȷwèn		635266
憒	kuì	kwojH	kwòȷ		635292
裝	zhuāng	tsrjang	tṣȷāng		635410
券	quàn	khjwonH	khȷwòn		635434
契	qì	khejH	khèȷ	 script notches	635457
償	cháng	dzyang	dz̯āng		636819
燒	shāo	syew	s̯ēw	 burn	636916
珍	zhēn	trin	ṭı̄n	 precious thing	637009
充	chōng	tsyhuwng	ts̯hūwng	 full, fill	637294
奈/柰	nài	najH	nàȷ	 cope with	638877
區區	qūqū	khju khju	khȷū khȷū	  /	638900
拊	fǔ	phjuX	phȷú		638923
朞/期	jī	ki	kı̄		638967
攜	xié	hwej	hwēȷ		638989
禱	daǒ	tawX	táw		650766
界	jiè	keajH	kèaȷ	 boundary	650942
圩	yú	#	#		652610
頂	dǐng	tengX	téng	 top of the head	652634
嬉	xī	xi	xı̄		652669
戲	xì	xjeH	xȷè	 sport, joke	652696
俎	zǔ	tsrjoX	tṣȷó		652712
豆	dòu	duwH	dùw	 bean	652736
妾	qiè	tshjep	tshȷep	 concubine	652879
徵	zhēng	tring	ṭı̄ng	 examine	652897
佐	zuŏ	tsaH	tsà		653477
僂	lǚ	luw	lūw		653579
傴	yǔ	'juX	'ȷú	 humpback	653596
俯	fǔ	pjuX	pȷú		653616
饘	zhān	tsyen	ts̯ēn	 gruel (thick)	653641
粥	zhōu	tsyuwk	ts̯uwk	 gruel	653661
餬	hú	hu	hū		653682
料	liào	lewH	lèw	 measure (v.)	655333
蕃	fán	bjon	bȷōn	 luxuriant (growth)	655395
斥	chì	tsyhek	ts̯hek	 rebuff; salty soil	655459
攝相	shèxiàng	syep sjangH	s̯ep sȷàng	 catch, gather up / appearance, quality	657447
鬻/粥	yù	yuwk yuwk	yuwk yuwk	 nourish / nourish	657510
羔	gāo	kaw	kāw		657525
價/賈	jià	kaeH	kàe	 price	657574
塗	tú	du	dū	 to plaster	657590
拾	shí	dzyip	dz̯ıp	 pick up, gather	657609
沮	jǔ	dzjoX	dzȷó	 stop, prevent	659039
郊	jiāo	kaew	kāew	 suburb	659260
膰	fán	bjon	bȷōn		659309
卦	guà	kweaH	kwèa	 prognosticate with Achillea	667320
坤	kūn	khwon	khwōn	 earth (trigram or hexagram)	667489
爻	yáo	haew	hāew	 change; hexagram	668389
繫/係	xì	hejH	hèȷ	 attach; suspend	672609
繫	xì	hejH	hèȷ	 attach; suspend	672609
柔	róu	nyuw	n̯ūw	 soft	673809
摩	mó	ma	mā		673948
霆	tíng	deng	dēng		674003
暑	shǔ	syoX	s̯ó	 heat	674080
吝	lìn	linH	lı̀n	 stingy	674621
占	zhān	tsyem	ts̯ēm	 prognosticate	674736
罟	gǔ	kuX	kú		680454
漁	yú	ngjo	ngȷō	 to fish	680499
穴	xué	hwet	hwet	 cave, pit	680824
棟	dòng	tuwngH	tùwng		680853
耜	sì	ziX	zı́	 plowshare; to plow	681049
絲	sī	si	sı̄	 silk	681441
蜡	Zhà	tshjoH	tshȷò		690082
側	cè	tsrik	tṣık	 slanting, oblique; side	690171
逮	dài	dojH	dòȷ	 reach to	690209
矜	jīn	king	kı̄ng	 pity (v.)	690307
鰥/矜	guān	kwean	kwēan	 widower	690309
孤	gū	ku	kū	 orphan	690331
溝	gōu	kuw	kūw	 irrigation canal	690957
池	chí	drje	ḍȷē	 pool (n.)	690976
篤	dǔ	towk	towk	 firm, solid	690994
謹	jǐn	kj+nX	kȷų́n	 attentive, careful	691067
殃	yāng	'jang	'ȷāng	 calamity	691113
黨	dǎng	tangX	táng	 500 families; relatives	693565
格	gé	kaek	kaek	 go to	696354
泰山	Tàishān	thajH srean	thàȷ ṣēan	 great / mountain, hill	696592
血	xuè	xwet	xwet	 blood	708536
履	lǚ	lijX	lı́ȷ	 tread on; sandal	710282
黔	qián	gjem	gȷēm	 black	710359
嬰兒	yīngér	'jieng nye	'ȷı̄eng n̯ē	 surround; necklace / child	711966
乞	qǐ	khj+t	khȷųt	 beg, ask	716347
墦	fán	bjon	bȷōn		716392
竦	sǒng	sjowngX	sȷówng		724298
匡	Kuāng	khjwang	khȷwāng	 square basket	725154
佚/逸/失	yì	yit	yıt		726030
獵	liè	ljep	lȷep	 hunt	726471
審	shěn	syimX	s̯ı́m	 examine, discriminate	727930
梓	zǐ	tsiX	tsı́	 Catalpa	729723
勃	bó	bwot	bwot	 confused	729724
偝/背/北	bèi	bwojH	bwòȷ	 turn the back on	730823
謾	màn	man	mān		730919
遁	dùn	dwonX	dwón	 withdraw	731093
億	yì	'ik	'ık	 100,000	732525
懦/懧	nuò	nyu	n̯ū		732831
傑	jié	gjet	gȷet	 remarkable; hero	733289
府	fǔ	pjuX	pȷú	 repository	734362
珠	zhū	tsyu	ts̯ū		734684
耆	qí	gij	gı̄ȷ	 old	735490
笞	chī	trhi	ṭhı̄		740488
刖	yuè	ngwaet	ngwaet	 amputate a foot	742713
譙	qiào	dzjew	dzȷēw		745787
拂	fú	phjut	phȷut	 to brush, shake	746201
刳	kū	khu	khū		746599
腸	cháng	drjang	ḍȷāng	 intestines	746689
淺	qiǎn	tshjenX	tshȷén	 shallow	750260
釁	xìn	xinH	xı̀n	 smear with blood	750397
沈/沉	chén	drim	ḍı̄m	 sink (v.t.)	755046
叡	ruì	ywejH	ywèȷ		755854
陛	bì	bejX	béȷ		758255
吊/弔	diào	#	#		758554
吞	tūn	thon	thōn	 to swallow	760895
啗	dàn	damX	dám	 eat	764594
牽	qiān	khen	khēn	 pull, lead, drag	772515
跪	gùi	khjweX	khȷwé		773154
塵	chén	drin	ḍı̄n	 dust (n.)	773438
雲	yún	hjun	hȷūn	 cloud	775599
怙	hù	huX	hú		783053
婢	bèi	bjieX	bȷı́e		784698
胾	zì	tsriH	tṣı̀		787121
孩/咳	hái	hoj	hōȷ	 child	788024
恤	xù	swit	swıt	 anxiety	791250
忤/牾/寤	wǔ	nguH	ngù		796242
灌	guàn	kwanH	kwàn	 pour, drip	802050
旱	hàn	hanX	hán	 dry, drought	802905
率	shuài	srwijH	ṣwı̀ȷ	 lead (v.); commander	804189
率	shuài	srwijH	ṣwı̀ȷ	 lead (v.); commander	804189
幸	xìng	heangX	héang	 fortunate	807320
廋	sōu	srjuw	ṣȷūw		808388
狹	xiá	heap	heap	 narrow	808821
弛	shǐ	syeX	s̯é		811094
憎	zēng	tsong	tsōng	 hate	824462
駭	hài	heajX	héaȷ	 alarmed	824889
憫/閔	mǐn	minX	mı́n	 grieved	827764
揠	yà	'eat	'eat	 pull up	827870
懲	chéng	dring	ḍı̄ng	 reprove; punish	828298
抑	yì	'ik	'ık	 and, but, or	831867
摽	biāo	phjiew	phȷı̄ew		835993
耘	yún	hjun	hȷūn		836411
苛	kē	ha	hā		848915
橫	héng	hwaeng	hwāeng	 crosswise; horizontal	860358
橫	hèng	kwang	kwāng		860358
睫	jié	tsjep	tsȷep	 eyelashes	861175
渡	dù	duH	dù	 to ford	871591
産	chǎn	#	#		885356
賀	hè	haH	hà	 congratulate	885429
赦	shè	syaeH	s̯àe	 to pardon	889067
瞷	xián	hean	hēan	 spy on, watch	894192
罕	hǎn	xanX	xán	 rare	909221
葆禱	bǎodǎo	pawX tawX	páw táw	  / pray	927037
襁	qiǎng	kjangX	kȷáng		935565
謷/驁	áo	ngaew	ngāew		943204
轅	yuán	hjwon	hȷwōn	 carriage-pole	954040
闊	kuò	khwat	khwat	 契闊 khet.khwat hard-working (Ode 31.4)	971662
